ID,N_replicates,N_chains,Seeds,ipTM_LCB,Sum_CONTACTS,CONTACTS_HBOND,CONTACTS_SALT_BRIDGE,CONTACTS_HYDROPHOBIC,CONTACTS_DISULFIDE,CONTACTS_VDW,BSA_INT_PROTO,SD_THETA_ROT,S_PROTO,D_APEX,SD_THETA_APEX,THETA_APEX_mean,THETA_APEX_sd,L_APEX_mean,L_APEX_sd,H_ABS_mean,H_ABS_sd,MU_H_mean,MU_H_sd,ALPHA1_LINEARITY_mean,ALPHA1_LINEARITY_sd,ALPHA1_PLDDT_mean,ALPHA1_PLDDT_sd,D_MHD_P_mean,D_MHD_P_sd,D_CC_NB_LINKER_mean,D_CC_NB_LINKER_sd,L_CC_NB_LINKER_mean,L_CC_NB_LINKER_sd,ipTM_mean,ipTM_sd,Sum_CONTACTS_mean,Sum_CONTACTS_sd,CONTACTS_HBOND_mean,CONTACTS_HBOND_sd,CONTACTS_SALT_BRIDGE_mean,CONTACTS_SALT_BRIDGE_sd,CONTACTS_HYDROPHOBIC_mean,CONTACTS_HYDROPHOBIC_sd,CONTACTS_DISULFIDE_mean,CONTACTS_DISULFIDE_sd,CONTACTS_VDW_mean,CONTACTS_VDW_sd,BSA_INT_PROTO_mean,BSA_INT_PROTO_sd,SD_THETA_ROT_mean,SD_THETA_ROT_sd,SD_THETA_APEX_mean,SD_THETA_APEX_sd,S_PROTO_mean,S_PROTO_sd,D_APEX_mean,D_APEX_sd
gol_00000000003_solanum_tuberosum_helixer_e86_69_hptg0064_000064_1_cnl,3,6,"[1, 2, 3]",0.630933,163.134318,7.652766,15.334278,34.21673,0.0,93.65292,1309.742686,0.168414,0.077268,42.462537,0.19452,42.725556,2.225934,21.0,0.0,-0.219643,0.044157,0.2609,0.0,0.915906,0.001484,77.085,5.376505,14.762778,0.10378,8.953889,4.00504,1.0,4.358899,0.676667,0.040415,180.541657,15.382855,11.52217,3.41939,16.998557,1.470723,42.352681,7.189735,0.0,0.0,107.888208,12.579715,1699.68199,344.589126,0.0945,0.065318,0.186733,0.006881,0.049,0.02498,40.853333,1.422053
gol_00000000003_solanum_tuberosum_helixer_e86_69_hptg0064_000068_1_cnl,3,6,"[1, 2, 3]",0.591321,42.080131,2.58222,3.100931,11.222286,0.0,25.071159,1814.986183,0.336183,0.14276,44.28496,0.311777,48.313889,3.46024,21.0,0.0,-0.163363,0.03797,0.2565,0.0,0.934828,0.005252,81.654444,3.926439,15.005,0.166742,22.166111,0.105229,11.666667,0.57735,0.666667,0.066583,123.591661,72.03169,11.089018,7.517452,9.333333,5.507571,31.462196,17.885996,0.0,0.0,71.172981,40.740152,1899.980285,75.109236,0.186233,0.132511,0.173833,0.121901,0.110667,0.028361,29.2,13.33057
gol_00000000003_solanum_tuberosum_helixer_e86_69_hptg0064_000186_1_cnl,3,6,"[1, 2, 3]",0.60877,29.293486,1.289928,2.768651,6.86627,0.0,17.858716,465.000664,27.900679,0.069913,51.854822,0.349399,46.772778,1.006157,21.0,0.0,-0.225132,0.064127,0.2565,0.0,0.925589,0.01605,79.079444,5.214809,16.056111,0.138246,28.199444,1.387488,13.333333,1.154701,0.696667,0.077675,117.607258,78.042827,11.550167,9.066967,8.116958,4.726296,27.251936,18.014801,0.0,0.0,69.740165,45.847604,1400.743532,826.915403,9.5449,16.220991,0.1815,0.148373,0.052333,0.015535,36.423333,13.636797
gol_00000000004_solanum_palustre_helixer_pg0009_tig00006239_000249_1_cnl,3,6,"[1, 2, 3]",0.6804,167.564697,11.587138,5.93216,46.953334,0.0,96.133667,1724.863583,0.149196,0.075471,45.734701,,,,,,-0.319011,0.061181,,,,,,,15.045,0.085942,8.254444,0.571237,2.333333,0.57735,0.7,0.017321,179.518569,10.56363,12.622222,0.914703,6.497977,0.500012,53.890624,6.130479,0.0,0.0,105.451195,8.233894,1826.32897,89.6649,0.123133,0.023031,,,0.047,0.025159,44.416667,1.164746
gol_00000000004_solanum_palustre_helixer_pg0009_tig00065009_000279_1_cnl,3,6,"[1, 2, 3]",0.4004,-1.691771,0.0,-0.723099,-0.218681,0.0,-0.830175,376.730694,27.962456,0.255564,37.458974,1.299029,30.613333,9.038011,28.0,0.0,-0.074617,0.068765,0.3062,0.0,0.955883,0.008374,53.0,12.146632,14.837222,0.037503,14.627778,0.407677,4.0,0.0,0.42,0.017321,1.948312,3.216739,0.0,0.0,0.800172,1.346114,0.196756,0.367121,0.0,0.0,0.682304,1.336576,1142.949189,677.106818,9.646267,16.186005,0.8896,0.361813,0.163,0.081799,25.176667,10.853867
gol_00000000004_solanum_palustre_helixer_pg0009_tig00065009_000354_1_cnl,3,6,"[1, 2, 3]",0.614191,148.697652,15.901182,12.548884,20.665743,0.0,91.747615,1648.043108,0.384149,0.121248,56.746251,0.425612,44.406111,10.186531,21.0,0.0,-0.164703,0.035046,0.2565,0.0,0.931311,0.006407,74.485,12.129448,14.773889,0.032589,29.819444,1.23931,14.666667,0.57735,0.683333,0.061101,181.631219,29.103373,17.44733,1.36633,15.722482,2.804506,41.449935,18.366977,0.0,0.0,105.975731,12.573377,1837.134039,167.099541,0.228667,0.137399,0.2838,0.125319,0.090333,0.027319,38.783333,15.873819
gol_00000000004_solanum_palustre_helixer_pg0009_tig00065009_000356_1_cnl,3,6,"[1, 2, 3]",0.599199,146.094034,6.995156,11.953731,25.892881,0.0,86.308734,1460.129252,0.237238,0.110501,40.895331,0.349619,41.172222,2.185275,21.0,0.0,-0.123936,0.001484,0.3147,0.0,0.9212,0.000966,74.229444,9.084153,14.847778,0.100586,14.92,0.704645,4.0,0.0,0.64,0.036056,159.38567,11.74581,11.30582,3.809331,15.016258,2.706353,32.858341,6.155372,0.0,0.0,99.199845,11.391867,1515.729379,49.133798,0.177933,0.052408,0.2321,0.103851,0.089,0.019,40.653333,0.213854
gol_00000000006_solanum_jamesii_helixer_pg1008_ptg0014_000587_1_cnl,3,6,"[1, 2, 3]",0.640674,38.052473,2.578964,1.79393,10.659967,0.0,22.174924,398.128572,27.830547,0.086077,48.872494,0.22269,45.539444,0.55356,21.0,0.0,-0.114396,0.007835,0.2565,0.0,0.934006,0.008362,80.644444,6.921522,14.952222,0.056405,29.016667,1.475661,15.0,0.0,0.69,0.043589,157.302429,105.381114,10.093779,6.640838,6.780968,4.407042,49.5142,34.335463,0.0,0.0,89.290642,59.310119,1360.814002,850.724529,9.560733,16.145023,0.141867,0.071424,0.065667,0.018037,30.853333,15.923521
gol_00000000006_solanum_jamesii_helixer_pg1008_ptg0014_000588_1_cnl,3,6,"[1, 2, 3]",0.611333,95.048601,8.128525,2.644831,16.010456,0.0,66.799275,1458.632751,0.217459,0.0694,41.751977,0.408675,45.143889,0.627407,21.0,0.0,-0.269343,0.032926,0.2597,0.0,0.936739,0.003903,78.52,2.839345,14.945,0.106888,33.747222,2.004836,18.0,0.0,0.676667,0.057735,165.815273,62.536465,15.135585,6.192135,6.878524,3.741312,44.356106,25.049034,0.0,0.0,98.683295,28.175889,1849.976895,345.830582,0.144467,0.064504,0.2679,0.124403,0.049,0.018028,28.326667,11.863938
gol_00000000007_solanum_morelliforme_helixer_pg1011_ptg0021_000692_1_cnl,3,6,"[1, 2, 3]",0.43311,37.474795,2.938147,5.274422,3.631614,0.0,25.204172,1824.377129,0.242507,0.104183,94.537054,0.5297,39.143333,0.0,32.0,0.0,-0.08363,0.158608,0.1698,0.0,0.769889,0.172116,52.509444,8.817251,14.949444,0.082063,13.998889,4.464501,7.166667,3.175426,0.456667,0.020817,75.804892,33.872284,8.774584,5.157656,7.61598,2.069233,10.124396,5.737667,0.0,0.0,48.388802,20.488244,1947.411304,108.725225,0.1892,0.047107,0.5297,0.0,0.074667,0.026083,65.42,25.730723
gca_003996215_1_jaltomata_sinuosa_helixer_qjpp01001763_1_000005_1_cnl,3,6,"[1, 2, 3]",0.408189,-0.081942,-0.02686,-0.473738,0.007114,0.0,-0.197119,1583.473588,0.403726,0.176382,50.044968,1.070852,32.175833,24.693347,32.0,0.0,-0.351971,0.027607,0.2167,0.0,0.938283,0.053335,45.422222,6.012152,14.72,0.113027,21.526667,1.552837,10.0,3.464102,0.436667,0.025166,12.493006,11.112474,1.721566,1.545083,-0.163716,0.273967,2.907529,2.563095,0.0,0.0,7.75083,7.023598,1879.365813,261.479779,0.273467,0.11511,0.57115,0.360554,0.128,0.042755,32.443333,15.554553
gol_00000000007_solanum_morelliforme_helixer_pg1011_ptg0021_000987_1_cnl,3,6,"[1, 2, 3]",0.760267,247.395096,16.321581,11.598892,56.932945,0.0,151.28071,2042.714679,0.23064,0.09279,19.942292,0.240119,44.247222,1.257032,21.0,0.0,-0.391591,0.001146,0.2904,0.0,0.937928,0.000889,84.362778,0.568393,14.917222,0.127588,27.695,0.345318,14.0,0.0,0.773333,0.011547,257.190775,8.656435,20.893419,4.040131,12.417821,0.723687,64.916827,7.055352,0.0,0.0,157.737294,5.705679,2098.163306,48.999917,0.163933,0.058949,0.219067,0.018604,0.056,0.032512,19.67,0.240624
gol_00000000008_solanum_pinnatisectum_helixer_pg1013_atg0170_000007_1_cnl,3,6,"[1, 2, 3]",0.5336,91.07464,6.420575,7.074321,26.363141,0.0,47.660022,1923.851723,0.350331,0.111631,44.418409,0.337432,36.235,2.350079,21.0,0.0,-0.459284,0.127993,0.3001,0.0,0.938694,0.001668,69.355,1.056635,15.051667,0.119594,8.806111,2.871701,1.777778,4.299009,0.546667,0.011547,116.994894,22.905713,9.344899,2.584223,8.851887,1.570834,33.543747,6.345497,0.0,0.0,64.274359,14.68208,2332.054621,360.728653,0.236267,0.100799,0.2264,0.098118,0.083333,0.025007,44.27,0.131149
gol_00000000008_solanum_pinnatisectum_helixer_pg1013_ptg0026_000343_1_cnl,3,6,"[1, 2, 3]",0.619777,151.431921,11.628373,0.881415,52.489664,0.0,84.46963,1745.375035,0.196213,0.069992,45.942984,0.405112,41.768333,3.260841,21.0,0.0,-0.283736,0.103142,0.3001,0.0,0.938717,0.002662,69.798333,2.561969,15.123333,0.096018,8.914444,0.934026,3.166667,0.763763,0.643333,0.020817,191.888144,35.751139,14.433993,2.479325,7.95905,6.254501,64.863851,10.935062,0.0,0.0,103.44552,16.768982,2016.670954,239.744039,0.131033,0.0576,0.3278,0.06832,0.048333,0.01914,43.356667,2.285527
gol_00000000008_solanum_pinnatisectum_helixer_pg1013_ptg0052_000284_1_cnl,3,6,"[1, 2, 3]",0.4808,93.966516,8.213095,9.459162,13.391189,0.0,61.774733,1325.830415,0.307771,0.12606,38.595065,0.33578,47.290556,0.677931,32.0,0.0,-0.081425,0.042413,0.1015,0.0,0.962656,0.003604,54.905,2.043779,14.368333,0.156072,9.02,0.428071,2.0,0.0,0.52,0.034641,135.845791,37.00869,12.654465,3.924837,12.660937,2.829407,22.056943,7.657921,0.0,0.0,87.352858,22.603373,1562.570046,209.206668,0.1478,0.141367,0.246533,0.078867,0.072667,0.047184,38.35,0.216564
gol_00000000009_solanum_andreanum_helixer_pg3003_ptg0025_000350_1_cnl,3,6,"[1, 2, 3]",0.599381,221.526891,18.682886,11.266975,55.720959,0.0,121.164885,2044.084387,0.239095,0.089485,43.503397,0.270518,42.395556,1.259482,21.0,0.0,-0.257483,0.019233,0.3159,0.0,0.939472,0.002264,71.285556,0.877701,15.055,0.218352,7.184444,1.202953,1.666667,1.154701,0.616667,0.015275,229.9937,7.482114,22.335124,3.227481,12.057977,0.699007,67.905435,10.767414,0.0,0.0,125.728941,4.033254,2148.763921,92.505241,0.1448,0.083329,0.219467,0.045114,0.061667,0.024583,42.616667,0.783603
gol_00000000009_solanum_andreanum_helixer_pg3003_ptg0029_000466_1_cnl,3,6,"[1, 2, 3]",0.4044,-6.426019,-0.348499,-0.919861,-1.099181,0.0,-3.893919,354.623267,55.647494,0.168693,45.075661,0.752984,41.628333,2.494551,20.0,0.0,-0.505107,0.029439,0.3735,0.0,0.921878,0.007522,68.180556,6.76531,15.0,0.121255,20.190556,1.554194,10.0,0.0,0.456667,0.046188,6.69377,11.593949,0.36302,0.628769,0.958189,1.659631,1.144981,1.983165,0.0,0.0,4.056166,7.025485,984.444463,556.572607,18.9756,32.406931,0.480267,0.241,0.122667,0.040673,43.913333,1.027148
gol_00000000009_solanum_andreanum_helixer_pg3003_ptg0029_000605_1_cnl,3,6,"[1, 2, 3]",0.709381,243.312727,23.583774,4.413833,53.755025,0.0,148.17832,2463.426988,0.17887,0.104284,20.140943,0.358005,41.069444,0.697347,19.0,0.0,-0.397831,0.027363,0.3594,0.0,0.925211,0.00077,83.953889,0.482636,17.048333,0.141313,43.713333,0.295188,23.0,0.0,0.726667,0.015275,262.103921,16.605767,29.966696,5.640585,6.095979,1.486512,58.590762,4.273337,0.0,0.0,165.641696,15.432375,2540.176468,67.823469,0.148667,0.02669,0.213,0.128141,0.062333,0.037072,19.413333,0.642988
gol_00000000009_solanum_andreanum_helixer_pg3003_ptg0029_000611_1_cnl,3,6,"[1, 2, 3]",0.660133,135.653209,7.905053,9.149013,35.153346,0.0,78.667252,1443.4336,0.115167,0.072774,40.633525,0.211898,45.157222,3.563919,21.0,0.0,-0.148223,0.051529,0.249,0.0,0.911022,0.004692,80.158333,0.950741,14.845556,0.130643,5.187222,5.033601,-1.555556,1.26198,0.666667,0.005774,156.601777,18.512236,12.620373,4.166925,11.500355,2.07788,35.735084,0.514082,0.0,0.0,95.43535,14.817958,1534.580559,80.546512,0.084033,0.027513,0.181433,0.026921,0.052,0.018358,40.28,0.31241
gol_00000000009_solanum_andreanum_helixer_pg3003_ptg0029_000998_1_cnl,3,6,"[1, 2, 3]",0.439381,-1.428855,-0.071717,-0.689598,-0.127249,0.0,-1.151193,1544.200823,0.244333,0.136235,77.310462,0.2004,31.513333,0.0,32.0,0.0,-0.131412,0.048916,0.1948,0.0,0.868222,0.057787,54.421111,7.248131,14.923889,0.259499,11.249444,0.761332,3.666667,1.154701,0.456667,0.015275,55.716825,50.499603,4.408367,3.959047,4.396844,4.494886,8.388948,7.525759,0.0,0.0,38.173372,34.751094,1674.595097,115.22934,0.200233,0.038971,0.2004,0.0,0.094,0.037323,51.686667,22.643733
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000063_1_cnl,3,6,"[1, 2, 3]",0.5324,32.6769,1.928793,1.927794,8.939196,0.0,18.62599,478.00664,27.955754,0.146438,46.841017,0.290152,48.112222,1.570708,21.0,0.0,-0.200906,0.033894,0.2565,0.0,0.935083,0.007165,80.686111,3.057052,14.888333,0.127704,16.946667,7.921894,7.222222,4.598712,0.65,0.103923,87.232165,48.210455,6.915838,4.407049,8.121369,5.473259,15.303706,5.624314,0.0,0.0,56.271115,33.266974,1098.609712,548.426557,9.5896,16.230159,0.231067,0.052213,0.13,0.014526,30.536667,14.408145
gca_003996215_1_jaltomata_sinuosa_helixer_qjpp01002678_1_000022_1_cnl,3,6,"[1, 2, 3]",0.647368,232.2859,17.058738,11.380383,47.57872,0.0,148.500877,2178.417443,0.151326,0.083304,19.021551,,,,,,-0.129203,0.031927,,,,,,,14.922222,0.125613,2.562778,2.219457,-1.0,1.0,0.67,0.02,249.01602,14.784397,20.134774,2.718291,15.66062,3.782443,49.521256,1.716618,0.0,0.0,162.618596,12.47582,2368.636741,168.096678,0.1041,0.041734,,,0.064,0.017059,16.83,1.936672
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000068_1_cnl,3,6,"[1, 2, 3]",0.59311,31.057781,2.749649,2.590285,9.070666,0.0,15.830084,383.56665,27.870344,0.252581,48.366015,0.310377,50.924444,3.100556,21.0,0.0,-0.232685,0.03983,0.2223,0.0,0.920311,0.011399,78.252778,0.751861,14.844444,0.037503,19.831667,11.997861,8.333333,6.350853,0.616667,0.020817,59.654134,25.270579,4.559477,1.599344,6.034427,3.043586,10.852142,1.574289,0.0,0.0,37.697316,19.32406,831.150693,395.529746,9.578367,16.16461,0.256567,0.047552,0.125,0.112743,43.683333,4.138083
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000070_1_cnl,3,6,"[1, 2, 3]",0.611619,133.331142,10.049673,8.861836,33.328729,0.0,79.25034,1793.731417,0.194239,0.09105,44.496565,0.472098,47.512778,2.07789,21.0,0.0,-0.404323,0.081686,0.3158,0.0,0.935028,0.006231,81.183333,2.489463,15.173333,0.044752,23.238333,0.429596,10.333333,0.57735,0.7,0.078102,241.859413,95.906368,20.575503,9.30167,18.446926,8.470338,50.809205,15.447486,0.0,0.0,150.158578,62.661567,2214.237413,371.600892,0.148033,0.040832,0.3011,0.151111,0.078,0.011533,29.573333,13.187651
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000077_1_cnl,3,6,"[1, 2, 3]",0.602052,250.189271,29.179377,8.747129,43.348035,0.0,155.783931,2142.053218,0.14298,0.065849,56.242377,,,,,,-0.3,0.0,,,,,,,14.883889,0.124614,38.631111,1.843383,19.0,0.0,0.71,0.095394,254.958105,4.214216,29.560172,0.336508,15.30671,5.796697,51.599725,7.292013,0.0,0.0,157.761377,1.747468,2169.292848,24.071645,0.090033,0.046789,,,0.053333,0.01106,32.236667,21.213831
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000082_1_cnl,3,6,"[1, 2, 3]",0.483379,47.854298,3.680225,1.25033,12.81182,0.0,28.81407,660.18854,0.40762,0.111944,47.966601,0.322477,41.252222,3.415001,21.0,0.0,-0.195833,0.037528,0.2609,0.0,0.917794,0.019066,76.020556,7.176926,13.635,1.738635,13.828889,1.723516,4.666667,1.154701,0.626667,0.126623,150.292337,90.524433,12.442864,7.743539,15.068146,12.210795,32.921882,17.77125,0.0,0.0,88.334047,52.597767,1424.901916,675.776745,0.244633,0.144031,0.232367,0.07963,0.080333,0.027934,35.55,10.972543
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0024_000088_1_cnl,3,6,"[1, 2, 3]",0.530846,76.349893,7.035594,4.926054,16.573219,0.0,47.001211,1683.839574,0.188678,0.077575,40.394174,0.228327,39.618333,4.80212,21.0,0.0,-0.206602,0.090338,0.3147,0.0,0.920594,0.00178,70.456667,9.835048,14.661111,0.024739,24.815,5.128884,15.666667,14.153916,0.586667,0.049329,133.879604,50.838971,12.542553,4.866497,8.50971,3.166875,30.064155,11.921931,0.0,0.0,81.768471,30.723806,2053.512852,326.680051,0.151267,0.033061,0.2194,0.007889,0.055333,0.019655,39.8,0.525071
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0312_000010_1_cnl,3,6,"[1, 2, 3]",0.650267,150.453087,14.533271,15.148262,19.137733,0.0,98.886289,1756.943628,0.231802,0.113278,44.271986,0.189154,46.447222,2.409201,32.0,0.0,-0.253655,0.083513,0.1015,0.0,0.9655,0.001401,77.452222,0.963798,14.660556,0.752223,9.21,4.69063,-6.333333,3.785939,0.663333,0.011547,181.145467,27.122838,17.329671,2.471177,16.456795,1.15635,27.905763,7.748302,0.0,0.0,118.444108,17.283233,1918.451707,142.724591,0.156033,0.066957,0.176233,0.011418,0.097667,0.013796,43.796667,0.42004
gol_00000000010_solanum_chomatophilum_helixer_pg3005_atg0312_000025_1_cnl,3,6,"[1, 2, 3]",0.422891,37.106432,1.28412,6.218663,2.852741,0.0,25.014016,515.34584,55.755155,0.100182,58.535582,3.03375,34.882778,19.81647,32.0,0.0,-0.200937,0.042277,0.1015,0.0,0.964828,0.003227,61.855556,22.883429,14.357222,0.153336,12.196111,5.307322,-1.0,8.660254,0.57,0.13,148.865345,98.761284,11.464653,8.99653,13.500164,6.434658,28.939833,23.053147,0.0,0.0,94.0191,60.97975,1682.175352,1031.12653,18.929133,32.543133,1.187633,1.631412,0.065667,0.030501,41.01,15.487346
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0002_002067_1_cnl,3,6,"[1, 2, 3]",0.760133,232.48478,26.015733,12.255017,52.040125,0.0,140.762068,2517.658962,0.125432,0.037067,15.109516,0.361219,31.996111,2.204503,21.0,0.0,-0.113944,0.018931,0.3119,0.0,0.935944,0.000595,81.535556,1.604987,14.788889,0.038018,18.402222,1.53847,10.333333,0.57735,0.766667,0.005774,254.26566,19.247751,28.058204,1.80493,15.591154,2.948142,55.937521,3.444127,0.0,0.0,153.370366,11.141946,2619.222328,89.751485,0.085833,0.034993,0.319467,0.036896,0.03,0.006245,14.87,0.21166
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0014_000073_1_cnl,3,6,"[1, 2, 3]",0.594191,145.837272,18.306321,4.776643,20.296619,0.0,100.581871,1971.414462,0.193719,0.072855,55.374136,0.318275,45.538889,1.772519,20.0,0.0,-0.387108,0.097225,0.2644,0.0,0.930017,0.002935,74.645556,11.349524,17.376111,0.132386,34.425556,11.718485,16.555556,5.965953,0.663333,0.061101,211.282667,57.834056,23.445351,4.541357,6.610178,1.620294,39.389926,16.872744,0.0,0.0,140.790992,35.532776,2441.520023,415.431999,0.091433,0.09039,0.193167,0.110559,0.051,0.019313,37.86,15.477232
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0014_000074_1_cnl,3,6,"[1, 2, 3]",0.666052,58.388506,5.136532,5.00405,10.686717,0.0,33.561362,469.379724,27.947375,0.133103,59.438336,0.425052,49.436667,3.395472,21.0,0.0,-0.085566,0.049171,0.2565,0.0,0.926222,0.010921,77.642778,5.566395,14.897222,0.05966,31.65,1.351414,16.0,0.0,0.7,0.03,162.431599,91.942818,11.908307,5.984213,14.689749,8.559247,35.456739,21.889253,0.0,0.0,99.350063,58.137435,1541.489508,947.422764,9.522133,16.282375,0.2958,0.11422,0.083333,0.043981,39.823333,17.333766
gca_003996215_1_jaltomata_sinuosa_helixer_qjpp01004458_1_000001_1_cnl,3,6,"[1, 2, 3]",0.337154,17.023313,0.571108,-0.590106,8.478044,0.0,7.928124,1386.103019,0.710919,0.265087,21.919222,0.579665,46.152778,0.554463,21.0,0.0,-0.210104,0.051316,0.2565,0.0,0.938622,0.000261,81.216667,2.078361,14.793889,0.217501,29.300556,19.824886,24.0,18.520259,0.463333,0.111505,79.794563,55.470915,5.882321,4.693516,3.758903,3.843216,24.513115,14.170182,0.0,0.0,44.349213,32.185294,2331.751358,835.668862,0.4153,0.261239,0.426833,0.135057,0.167333,0.086385,21.8,0.105357
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0014_000077_1_cnl,3,6,"[1, 2, 3]",0.686048,139.340127,9.928232,3.772681,36.135058,0.0,82.7639,1372.333659,0.162707,0.127398,41.508381,0.206478,40.053889,1.32906,21.0,0.0,-0.045601,0.072086,0.226,0.0,0.91445,0.003826,80.757778,0.603007,14.820556,0.095297,11.817222,6.911796,3.333333,2.886751,0.703333,0.015275,172.10381,28.953247,12.63248,2.389743,11.221419,6.582445,43.747618,6.727215,0.0,0.0,102.990018,17.873808,1544.228263,151.903157,0.098767,0.056504,0.169667,0.03253,0.083333,0.03894,41.42,0.078102
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0014_000078_1_cnl,3,6,"[1, 2, 3]",0.281523,-32.485828,-2.895721,-1.28,-7.2576,0.0,-20.918949,592.800674,0.415158,0.106008,49.799714,0.514841,39.556667,4.202092,21.0,0.0,-0.16754,0.02134,0.249,0.0,0.921033,0.015667,71.865556,6.034775,22.806667,11.478071,8.236667,3.576691,1.666667,1.154701,0.386667,0.092916,32.364073,57.307818,2.68665,4.933137,1.333333,2.309401,7.56,13.094304,0.0,0.0,20.642205,36.727566,1254.881908,585.080784,0.330767,0.074576,0.3459,0.149293,0.087333,0.016503,36.166667,12.047516
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0014_001105_1_cnl,3,6,"[1, 2, 3]",0.530133,25.895393,2.07043,0.404964,2.234491,0.0,17.503104,379.536957,27.903292,0.10877,69.25587,0.0827,43.158333,0.0,31.0,0.0,-0.259575,0.073853,0.1896,0.0,0.85635,0.089967,57.064444,1.306939,14.896111,0.175952,10.243333,0.858401,-4.0,6.082763,0.536667,0.005774,75.501488,43.836875,7.948025,5.194027,8.277422,6.956887,12.502692,9.074003,0.0,0.0,45.486099,24.728555,1033.932359,578.288818,9.631833,16.146477,0.0827,0.0,0.066667,0.037207,51.83,15.399231
gol_00000000010_solanum_chomatophilum_helixer_pg3005_ptg0075_000365_1_cnl,3,6,"[1, 2, 3]",0.620533,169.412702,11.028449,6.837017,48.809282,0.0,99.076543,1835.395326,0.232632,0.081211,44.325489,,,,,,-0.277202,0.093254,,,,,,,15.046111,0.199905,8.899444,0.350065,3.666667,0.57735,0.646667,0.023094,202.036033,28.829218,18.695766,6.775603,9.863554,2.674549,54.206719,4.769711,0.0,0.0,118.314392,17.000475,2030.165655,172.118422,0.171567,0.053964,,,0.063,0.016093,43.72,0.53507
gol_00000000011_solanum_paucissectum_helixer_pg3022_ptg0011_000064_1_cnl,3,6,"[1, 2, 3]",0.550674,124.7482,11.459641,6.04,28.114858,0.0,77.44261,1380.638799,0.312986,0.135832,23.336879,0.520035,44.185,7.671117,21.0,0.0,-0.122885,0.00285,0.282,0.0,0.938428,0.000977,80.537222,3.51577,22.863889,4.634588,28.804444,4.794224,15.055556,1.635826,0.6,0.043589,171.686615,41.479448,16.613532,4.55449,8.0,1.732051,39.951138,10.459713,0.0,0.0,106.26619,25.471381,1851.11248,415.757306,0.217267,0.084587,0.309433,0.186109,0.089667,0.040796,22.526667,0.715984
gol_00000000011_solanum_paucissectum_helixer_pg3022_ptg0011_000530_1_cnl,3,6,"[1, 2, 3]",0.379381,-0.641531,0.0,0.0,-0.316433,0.0,-0.24489,968.216237,0.401245,0.243739,88.303542,1.0957,16.296667,0.0,32.0,0.0,-0.008728,0.037429,0.1937,0.0,0.743833,0.19173,44.209444,4.585722,14.936111,0.211859,14.049444,0.201138,4.0,0.0,0.396667,0.015275,0.668261,1.157463,0.0,0.0,0.0,0.0,0.329618,0.570915,0.0,0.0,0.255093,0.441835,1308.527813,300.733132,0.351267,0.044166,1.0957,0.0,0.183,0.053675,54.863333,29.551092
gol_00000000011_solanum_paucissectum_helixer_pg3022_ptg0022_001751_1_cnl,3,6,"[1, 2, 3]",0.707368,222.325752,24.17726,14.68932,40.556769,0.0,134.822678,2429.225532,0.168776,0.088847,19.474853,,,,,,-0.187881,0.010197,,,,,,,14.835556,0.088778,3.848889,0.001925,0.0,0.0,0.73,0.02,252.042712,26.26086,28.300789,3.64396,20.004756,4.697248,44.5999,3.572912,0.0,0.0,156.896552,19.50667,2464.61624,31.274747,0.122367,0.041012,,,0.063333,0.022546,19.033333,0.390171
gol_00000000012_solanum_piurae_helixer_pg3023_atg0036_000066_1_cnl,3,6,"[1, 2, 3]",0.357987,-11.796976,-0.32,-1.6,-3.327055,0.0,-6.521584,267.807549,55.676403,0.22463,78.938417,0.2496,37.806667,0.0,28.0,0.0,-0.043575,0.06789,0.2853,0.0,0.7639,0.163884,59.135556,11.348526,14.903333,0.495236,11.765,6.89554,3.333333,2.886751,0.433333,0.066583,12.288517,21.284336,0.333333,0.57735,1.666667,2.886751,3.465682,6.002737,0.0,0.0,6.793316,11.766369,699.639925,381.610008,19.034167,32.380722,0.2496,0.0,0.163667,0.053873,49.5,26.014711
gol_00000000012_solanum_piurae_helixer_pg3023_atg0098_000068_1_nl,3,6,"[1, 2, 3]",0.338684,0.0,0.0,0.0,0.0,0.0,0.0,1585.480179,0.39836,0.186642,26.316462,,,,,,0.406893,0.112192,,,,,,,14.867778,0.170671,20.571111,8.595781,6.333333,3.05505,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.42277,353.429025,0.2636,0.119088,,,0.123,0.056241,25.146667,1.033747
